datetime,pm2.5,pm10,tsp,temp,humidity,windspeed,winddir,sealevelpressure,visibility,precipitation,solarradiation,aqi,aqi_category
2019-08-15,2.440307,3.143004,3.556305,74.6,86.6,12.8,201.1,1012.6,4.8,0.4064,118.9,10.0,Good
2019-08-16,3.091142,4.989261,6.42792,74.1,89.8,10.3,272.5,1011.3,4.2,27.4,144.7,13.0,Good
2019-08-17,2.178301,2.581715,2.744935,74.1,89.6,6.9,187.7,1011.9,4.6,14.2,101.2,9.0,Good
2019-08-18,2.743474,3.224381,3.463854,73.8,91.7,11.4,184.9,1013.1,4.2,7.9,147.2,11.0,Good
2019-08-19,2.577215,3.119456,3.454892,75.7,84.5,12.8,212.8,1013.1,4.5,1.5,169.0,11.0,Good
2019-08-20,2.992715,3.517802,3.792189,74.9,84.6,6.9,204.4,1011.8,4.3,3.3,221.0,12.0,Good
2019-08-21,3.866893,4.807734,5.305817,76.2,83.4,12.8,208.9,1011.5,4.3,1.3,201.5,16.0,Good
2019-08-22,3.102717,3.858667,4.264905,76.0,83.6,10.3,294.2,1011.7,4.5,6.1,239.9,13.0,Good
2019-08-23,5.534786,6.708776,7.223345,75.7,85.1,11.4,209.1,1011.2,4.1,0.0,211.5,23.0,Good
2019-08-24,1.900842,2.320391,2.658741,73.9,87.7,11.4,176.9,1012.9,4.3,24.6,118.9,8.0,Good
2019-08-25,2.403417,2.932663,3.325174,72.8,89.3,9.2,259.2,1012.9,4.6,8.9,184.8,10.0,Good
2019-08-26,3.425835,4.021535,4.32524,75.3,85.2,11.4,153.6,1012.7,4.8,4.3,234.7,14.0,Good
2019-08-27,3.130602,3.727702,4.02653,76.7,82.3,9.2,69.2,1011.9,4.8,4.3,231.8,13.0,Good
2019-08-28,3.301615,3.894326,4.168336,77.3,80.6,12.8,200.0,1013.1,4.5,0.0,245.6,14.0,Good
2019-08-29,3.051735,3.524864,3.816261,75.9,85.3,8.1,304.0,1014.4,4.3,0.0,134.5,13.0,Good
2019-08-30,2.872212,3.571795,3.993696,77.2,80.6,9.2,261.2,1011.0,4.9,0.0,227.3,12.0,Good
2019-08-31,2.11296,2.33564,2.463779,74.3,89.3,6.9,209.0,1009.6,4.2,36.8,168.4,9.0,Good
2019-09-01,2.364316,2.659526,2.803023,74.1,88.6,9.2,61.6,1012.1,4.5,18.0,120.1,10.0,Good
2019-09-02,3.08274,3.659778,4.035569,75.6,82.4,6.9,273.2,1011.0,4.9,12.2,248.6,13.0,Good
2019-09-03,2.733546,3.319095,3.561825,74.5,89.2,10.3,131.3,1011.0,4.2,0.0,185.4,11.0,Good
2019-09-04,2.124617,2.570561,2.830814,74.0,87.9,8.1,234.1,1010.6,4.9,23.4,130.9,9.0,Good
2019-09-05,2.373133,2.870264,3.163056,74.1,88.4,8.1,246.5,1010.4,4.6,43.9,132.2,10.0,Good
2019-09-06,2.085646,2.430256,2.59845,73.9,88.6,11.4,264.3,1009.5,4.2,21.8,105.7,9.0,Good
