datetime,pm2.5,pm10,tsp,temp,humidity,windspeed,winddir,sealevelpressure,visibility,precipitation,solarradiation,aqi,aqi_category,year,month,day,day_name,season,is_weekend,pm2.5_lag1,pm2.5_lag3,pm2.5_lag7,PM10_lag1,PM10_lag7,aqi_lag1,aqi_lag7,pm2.5_roll3,pm2.5_roll7,aqi_roll3,aqi_roll7,month_sin,month_cos
2022-10-17,26.689587,50.45798,94.35661,66.6,58.9,8.1,124.3,1020.2,5.4,0.0,225.3,82.0,Moderate,2022,10,17,Monday,Autumn,0,27.185108,17.063787,15.084736,42.754753,23.7134,83.0,57.0,25.56569226582845,20.465122767857142,79.66666666666667,68.57142857142857,-0.8660254037844386,0.5000000000000001
2022-10-18,31.168024,50.550236,86.72625,64.5,69.5,8.1,170.8,1018.6,5.2,0.0,219.7,91.0,Moderate,2022,10,18,Tuesday,Autumn,0,26.689587,22.822382,16.006437,50.45798,24.990423,82.0,59.0,28.347572962443035,22.63106373378209,85.33333333333333,73.14285714285714,-0.8660254037844386,0.5000000000000001
2022-10-19,33.862373,50.948326,80.92385,63.9,73.3,10.3,180.1,1018.5,4.3,0.0,179.0,97.0,Moderate,2022,10,19,Wednesday,Autumn,0,31.168024,27.185108,16.928137,50.550236,26.267447,91.0,61.0,30.573328018188477,25.05024038042341,90.0,78.28571428571429,-0.8660254037844386,0.5000000000000001
2022-10-20,34.699898,51.947277,81.64561,64.2,71.1,10.3,230.7,1021.0,4.7,0.0,187.6,99.0,Moderate,2022,10,20,Thursday,Autumn,0,33.862373,26.689587,16.560421,50.948326,26.130863,97.0,60.0,33.24343172709147,27.641594205583846,95.66666666666667,83.85714285714286,-0.8660254037844386,0.5000000000000001
2022-10-21,35.537426,52.946228,82.36736,64.8,71.8,9.2,260.9,1022.2,4.5,0.0,217.1,101.0,Unhealthy for Sensitive Groups,2022,10,21,Friday,Autumn,0,34.699898,31.168024,17.063787,51.947277,26.789492,99.0,61.0,34.69989903767904,30.280685424804688,99.0,89.57142857142857,-0.8660254037844386,0.5000000000000001
2022-10-22,36.37495,53.94518,83.08912,64.9,65.2,13.9,146.9,1023.1,4.9,0.0,204.5,103.0,Unhealthy for Sensitive Groups,2022,10,22,Saturday,Autumn,1,35.537426,33.862373,22.822382,52.946228,34.39369,101.0,74.0,35.53742472330729,32.21676662990025,101.0,93.71428571428571,-0.8660254037844386,0.5000000000000001
2022-10-23,37.212475,54.94413,83.810875,65.4,60.0,9.2,90.8,1022.0,5.2,0.0,212.7,105.0,Unhealthy for Sensitive Groups,2022,10,23,Sunday,Autumn,0,36.37495,34.699898,27.185108,53.94518,42.754753,103.0,83.0,36.37495040893555,33.64924757821219,103.0,96.85714285714286,-0.8660254037844386,0.5000000000000001
2022-10-24,38.050003,55.94308,84.53263,65.2,64.3,10.3,267.2,1015.9,5.2,0.0,217.9,107.0,Unhealthy for Sensitive Groups,2022,10,24,Monday,Autumn,0,37.212475,35.537426,26.689587,54.94413,50.45798,105.0,82.0,37.212476094563804,35.27216420854841,105.0,100.42857142857143,-0.8660254037844386,0.5000000000000001
2022-10-25,38.887527,56.942028,85.25439,64.8,66.4,13.9,288.1,1014.1,5.2,0.0,222.5,109.0,Unhealthy for Sensitive Groups,2022,10,25,Tuesday,Autumn,0,38.050003,36.37495,31.168024,55.94308,50.550236,107.0,91.0,38.050001780192055,36.37495040893555,107.0,103.0,-0.8660254037844386,0.5000000000000001
2022-10-26,39.72505,57.94098,85.97614,64.0,65.7,9.2,211.3,1019.2,5.2,0.0,171.4,111.0,Unhealthy for Sensitive Groups,2022,10,26,Wednesday,Autumn,0,38.887527,37.212475,33.862373,56.942028,50.948326,109.0,97.0,38.88752746582031,37.21247591291155,109.0,105.0,-0.8660254037844386,0.5000000000000001
2022-10-27,40.56258,58.93993,86.69791,63.5,79.0,12.8,220.9,1019.3,4.4,0.0,146.0,113.0,Unhealthy for Sensitive Groups,2022,10,27,Thursday,Autumn,0,39.72505,38.050003,34.699898,57.94098,51.947277,111.0,99.0,39.72505315144857,38.05000196184431,111.0,107.0,-0.8660254037844386,0.5000000000000001
2022-10-28,41.400105,59.93888,87.41966,63.4,77.1,9.2,249.3,1019.4,4.1,0.0,157.7,116.0,Unhealthy for Sensitive Groups,2022,10,28,Friday,Autumn,0,40.56258,38.887527,35.537426,58.93993,52.946228,113.0,101.0,40.56257883707682,38.88752746582031,113.33333333333333,109.14285714285714,-0.8660254037844386,0.5000000000000001
2022-10-29,42.23763,60.93783,88.14142,63.8,74.0,9.2,248.6,1020.1,4.5,0.0,167.5,118.0,Unhealthy for Sensitive Groups,2022,10,29,Saturday,Autumn,1,41.400105,39.72505,36.37495,59.93888,53.94518,116.0,103.0,41.40010452270508,39.725052969796316,115.66666666666667,111.28571428571429,-0.8660254037844386,0.5000000000000001
2022-10-30,43.075153,61.936783,88.863174,63.9,70.6,10.3,244.3,1020.6,5.0,0.0,186.0,120.0,Unhealthy for Sensitive Groups,2022,10,30,Sunday,Autumn,0,42.23763,40.56258,37.212475,60.93783,54.94413,118.0,105.0,42.23762893676758,40.56257847377232,118.0,113.42857142857143,-0.8660254037844386,0.5000000000000001
2022-10-31,43.91268,62.935734,89.58493,63.4,72.0,9.2,230.7,1020.4,4.3,0.0,207.7,122.0,Unhealthy for Sensitive Groups,2022,10,31,Monday,Autumn,0,43.075153,41.400105,38.050003,61.936783,55.94308,120.0,107.0,43.075154622395836,41.40010397774832,120.0,115.57142857142857,-0.8660254037844386,0.5000000000000001
2022-11-01,44.750206,63.93468,90.30669,63.2,72.5,9.2,251.8,1020.6,4.5,0.0,206.4,124.0,Unhealthy for Sensitive Groups,2022,11,1,Tuesday,Autumn,0,43.91268,42.23763,38.887527,62.935734,56.942028,122.0,109.0,43.912680308024086,42.23762948172433,122.0,117.71428571428571,-0.5000000000000004,0.8660254037844384
2022-11-02,45.58773,64.93363,91.02844,62.4,72.3,9.2,251.5,1018.8,4.8,0.0,208.3,126.0,Unhealthy for Sensitive Groups,2022,11,2,Wednesday,Autumn,0,44.750206,43.075153,39.72505,63.93468,57.94098,124.0,111.0,44.750205993652344,43.07515498570034,124.0,119.85714285714286,-0.5000000000000004,0.8660254037844384
2022-11-03,46.42526,65.93259,91.7502,61.9,66.7,9.2,204.9,1018.3,5.1,0.0,187.8,128.0,Unhealthy for Sensitive Groups,2022,11,3,Thursday,Autumn,0,45.58773,43.91268,40.56258,64.93363,58.93993,126.0,113.0,45.5877316792806,43.91268048967634,126.0,122.0,-0.5000000000000004,0.8660254037844384
2022-11-04,47.262783,66.93153,92.471954,62.3,71.8,8.9,155.2,1020.3,4.3,0.0,192.6,130.0,Unhealthy for Sensitive Groups,2022,11,4,Friday,Autumn,0,46.42526,44.750206,41.400105,65.93259,59.93888,128.0,116.0,46.42525736490885,44.750205993652344,128.0,124.0,-0.5000000000000004,0.8660254037844384
2022-11-05,48.100307,67.93048,93.19371,62.8,71.7,9.2,258.4,1022.5,4.4,0.0,200.3,132.0,Unhealthy for Sensitive Groups,2022,11,5,Saturday,Autumn,1,47.262783,45.58773,42.23763,66.93153,60.93783,130.0,118.0,47.26278305053711,45.58773149762835,130.0,126.0,-0.5000000000000004,0.8660254037844384
2022-11-06,45.08478,62.010372,95.75908,62.2,75.2,9.2,257.0,1022.7,4.3,0.0,162.4,125.0,Unhealthy for Sensitive Groups,2022,11,6,Sunday,Autumn,0,48.100307,46.42526,43.075153,67.93048,61.936783,132.0,120.0,46.815957387288414,45.87482125418527,129.0,126.71428571428571,-0.5000000000000004,0.8660254037844384
2022-11-07,41.356583,52.389233,71.62478,61.9,79.0,10.3,266.9,1021.4,4.5,0.0,175.4,115.0,Unhealthy for Sensitive Groups,2022,11,7,Monday,Autumn,0,45.08478,47.262783,43.91268,62.010372,62.935734,125.0,122.0,44.84722391764323,45.50966426304409,124.0,125.71428571428571,-0.5000000000000004,0.8660254037844384
2022-11-08,47.315994,60.2394,82.56292,61.8,75.3,8.1,233.3,1021.5,4.1,0.0,145.0,130.0,Unhealthy for Sensitive Groups,2022,11,8,Tuesday,Autumn,0,41.356583,48.100307,44.750206,52.389233,63.93468,115.0,124.0,44.58578618367513,45.87620544433594,123.33333333333333,126.57142857142857,-0.5000000000000004,0.8660254037844384
2022-11-09,44.28417,57.44998,79.65976,63.0,70.3,9.2,220.0,1021.5,4.1,0.0,136.2,123.0,Unhealthy for Sensitive Groups,2022,11,9,Wednesday,Autumn,0,47.315994,45.08478,45.58773,60.2394,64.93363,130.0,126.0,44.318915049235024,45.68998227800642,122.66666666666667,126.14285714285714,-0.5000000000000004,0.8660254037844384
2022-11-10,43.137466,56.101562,85.1907,62.1,72.3,10.3,254.8,1021.4,4.1,0.0,129.3,120.0,Unhealthy for Sensitive Groups,2022,11,10,Thursday,Autumn,0,44.28417,41.356583,46.42526,57.44998,65.93259,123.0,128.0,44.912542978922524,45.22029767717634,124.33333333333333,125.0,-0.5000000000000004,0.8660254037844384
2022-11-11,46.26163,58.650715,82.4114,61.2,73.5,9.2,219.4,1020.5,4.1,0.0,167.8,127.0,Unhealthy for Sensitive Groups,2022,11,11,Friday,Autumn,0,43.137466,47.315994,47.262783,56.101562,66.93153,120.0,130.0,44.56108856201172,45.077275957380024,123.33333333333333,124.57142857142857,-0.5000000000000004,0.8660254037844384
2022-11-12,47.558075,59.341717,81.398964,59.5,72.7,10.3,273.6,1019.9,4.3,0.0,182.5,131.0,Unhealthy for Sensitive Groups,2022,11,12,Saturday,Autumn,1,46.26163,44.28417,48.100307,58.650715,67.93048,127.0,132.0,45.652390797932945,44.99981416974749,126.0,124.42857142857143,-0.5000000000000004,0.8660254037844384
2022-11-13,49.02596,61.973686,83.35688,57.7,73.0,9.2,195.7,1019.3,4.4,0.0,174.2,134.0,Unhealthy for Sensitive Groups,2022,11,13,Sunday,Autumn,0,47.558075,43.137466,45.08478,59.341717,62.010372,131.0,125.0,47.615221659342446,45.56283950805664,130.66666666666666,125.71428571428571,-0.5000000000000004,0.8660254037844384
2022-11-14,59.09811,70.79,88.79968,58.3,75.5,10.3,241.1,1020.4,3.6,0.0,173.3,153.0,Unhealthy,2022,11,14,Monday,Autumn,0,49.02596,46.26163,41.356583,61.973686,52.389233,134.0,115.0,51.89404805501302,48.09734344482422,139.33333333333334,131.14285714285714,-0.5000000000000004,0.8660254037844384
2022-11-15,58.160507,67.58214,84.20156,58.8,75.3,9.2,238.3,1019.2,3.4,0.0,172.1,152.0,Unhealthy,2022,11,15,Tuesday,Autumn,0,59.09811,47.558075,47.315994,70.79,60.2394,153.0,130.0,55.428192138671875,49.64655957903181,146.33333333333334,134.28571428571428,-0.5000000000000004,0.8660254037844384
2022-11-16,55.14434,63.01415,76.37844,59.1,76.8,6.9,203.5,1017.9,3.7,0.0,143.5,149.0,Unhealthy for Sensitive Groups,2022,11,16,Wednesday,Autumn,0,58.160507,49.02596,44.28417,67.58214,57.44998,152.0,123.0,57.46765263875326,51.19801276070731,151.33333333333334,138.0,-0.5000000000000004,0.8660254037844384
2022-11-17,53.254086,61.33533,71.768166,57.8,77.0,6.9,209.4,1017.1,3.6,0.0,151.0,145.0,Unhealthy for Sensitive Groups,2022,11,17,Thursday,Autumn,0,55.14434,59.09811,43.137466,63.01415,56.101562,149.0,120.0,55.51964441935221,52.643244062151226,148.66666666666666,141.57142857142858,-0.5000000000000004,0.8660254037844384
2022-11-18,61.95403,69.419495,81.19278,58.7,76.7,9.2,182.7,1019.9,3.3,0.0,170.3,154.0,Unhealthy,2022,11,18,Friday,Autumn,0,53.254086,58.160507,46.26163,61.33533,58.650715,145.0,127.0,56.78415171305338,54.885015215192524,149.33333333333334,145.42857142857142,-0.5000000000000004,0.8660254037844384
2022-11-19,59.287067,65.970695,77.77389,59.1,72.9,8.1,231.6,1020.6,3.5,0.0,176.8,153.0,Unhealthy,2022,11,19,Saturday,Autumn,1,61.95403,55.14434,47.558075,69.419495,59.341717,154.0,131.0,58.165060679117836,56.56058556692941,150.66666666666666,148.57142857142858,-0.5000000000000004,0.8660254037844384
2022-11-20,47.470844,52.180817,62.883404,59.0,73.9,9.2,254.0,1019.1,3.9,0.0,186.5,130.0,Unhealthy for Sensitive Groups,2022,11,20,Sunday,Autumn,0,59.287067,53.254086,49.02596,65.970695,61.973686,153.0,134.0,56.23731358846029,56.338426317487446,145.66666666666666,148.0,-0.5000000000000004,0.8660254037844384
2022-11-21,45.72641,51.73196,66.452515,58.1,73.0,11.4,272.1,1017.1,4.5,0.0,187.2,126.0,Unhealthy for Sensitive Groups,2022,11,21,Monday,Autumn,0,47.470844,61.95403,59.09811,52.180817,70.79,130.0,153.0,50.82810719807943,54.42818341936384,136.33333333333334,144.14285714285714,-0.5000000000000004,0.8660254037844384
2022-11-22,48.539173,56.13472,72.674095,57.4,72.3,9.2,224.4,1017.2,4.5,0.0,179.4,133.0,Unhealthy for Sensitive Groups,2022,11,22,Tuesday,Autumn,0,45.72641,59.287067,58.160507,51.73196,67.58214,126.0,152.0,47.24547576904297,53.053707122802734,129.66666666666666,141.42857142857142,-0.5000000000000004,0.8660254037844384
2022-11-23,55.2481,61.982086,77.71294,56.9,75.2,8.1,198.3,1017.6,4.1,0.0,173.4,150.0,Unhealthy for Sensitive Groups,2022,11,23,Wednesday,Autumn,0,48.539173,47.470844,55.14434,56.13472,63.01415,133.0,149.0,49.837894439697266,53.06852994646345,136.33333333333334,141.57142857142858,-0.5000000000000004,0.8660254037844384
2022-11-24,46.049763,51.38392,63.71942,57.8,75.0,8.1,144.0,1018.4,4.2,0.0,168.3,127.0,Unhealthy for Sensitive Groups,2022,11,24,Thursday,Autumn,0,55.2481,45.72641,53.254086,61.982086,61.33533,150.0,145.0,49.9456787109375,52.03934097290039,136.66666666666666,139.0,-0.5000000000000004,0.8660254037844384
2022-11-25,50.748394,57.62425,72.87389,59.1,69.5,9.2,193.7,1020.6,4.2,0.0,184.0,139.0,Unhealthy for Sensitive Groups,2022,11,25,Friday,Autumn,0,46.049763,48.539173,61.95403,51.38392,69.419495,127.0,154.0,50.68208567301432,50.43853596278599,138.66666666666666,136.85714285714286,-0.5000000000000004,0.8660254037844384
2022-11-26,47.487015,52.513012,67.751045,59.0,71.1,9.2,259.8,1017.7,4.7,0.0,184.5,131.0,Unhealthy for Sensitive Groups,2022,11,26,Saturday,Autumn,1,50.748394,55.2481,59.287067,57.62425,65.970695,139.0,153.0,48.09505716959635,48.75281415666853,132.33333333333334,133.71428571428572,-0.5000000000000004,0.8660254037844384
2022-11-27,43.115997,47.10283,57.138752,58.4,72.3,8.1,237.5,1015.9,4.8,0.0,147.3,120.0,Unhealthy for Sensitive Groups,2022,11,27,Sunday,Autumn,0,47.487015,46.049763,47.470844,52.513012,52.180817,131.0,130.0,47.11713536580404,48.13069316319057,130.0,132.28571428571428,-0.5000000000000004,0.8660254037844384
2022-11-28,46.324417,49.866688,58.656406,57.2,76.7,8.1,232.9,1017.6,3.8,0.0,152.0,128.0,Unhealthy for Sensitive Groups,2022,11,28,Monday,Autumn,0,43.115997,50.748394,45.72641,47.10283,51.73196,120.0,126.0,45.642476399739586,48.21612276349749,126.33333333333333,132.57142857142858,-0.5000000000000004,0.8660254037844384
2022-11-29,51.57264,55.40882,65.17139,57.9,74.7,9.2,231.5,1019.5,3.7,0.0,173.0,141.0,Unhealthy for Sensitive Groups,2022,11,29,Tuesday,Autumn,0,46.324417,47.487015,48.539173,49.866688,56.13472,128.0,133.0,47.00435129801432,48.64947509765625,129.66666666666666,133.71428571428572,-0.5000000000000004,0.8660254037844384
2022-11-30,54.47881,60.33108,77.61785,57.1,75.5,8.1,233.7,1020.4,4.0,0.0,170.5,148.0,Unhealthy for Sensitive Groups,2022,11,30,Wednesday,Autumn,0,51.57264,43.115997,55.2481,55.40882,61.982086,141.0,150.0,50.7919553120931,48.539576394217356,139.0,133.42857142857142,-0.5000000000000004,0.8660254037844384
2022-12-01,49.173958,53.918056,67.524025,56.6,72.2,8.1,174.7,1019.0,4.6,0.0,170.1,135.0,Unhealthy for Sensitive Groups,2022,12,1,Thursday,Winter,0,54.47881,46.324417,46.049763,60.33108,51.38392,148.0,127.0,51.74180221557617,48.98588997977121,141.33333333333334,134.57142857142858,-2.4492935982947064e-16,1.0
2022-12-02,46.388264,50.402153,61.816875,56.5,71.9,8.1,165.2,1019.0,4.6,0.0,160.2,128.0,Unhealthy for Sensitive Groups,2022,12,2,Friday,Winter,0,49.173958,51.57264,50.748394,53.918056,57.62425,135.0,139.0,50.01367696126302,48.363014221191406,137.0,133.0,-2.4492935982947064e-16,1.0
2022-12-03,47.566177,51.256855,60.90467,56.2,72.6,8.1,196.0,1019.3,4.3,0.0,170.5,131.0,Unhealthy for Sensitive Groups,2022,12,3,Saturday,Winter,1,46.388264,54.47881,47.487015,50.402153,52.513012,128.0,131.0,47.709466298421226,48.374323163713726,131.33333333333334,133.0,-2.4492935982947064e-16,1.0
2022-12-04,50.271873,55.097637,67.98556,55.8,74.3,8.1,214.1,1019.4,4.1,0.0,174.4,137.0,Unhealthy for Sensitive Groups,2022,12,4,Sunday,Winter,0,47.566177,49.173958,43.115997,51.256855,47.10283,131.0,120.0,48.07543818155924,49.39659118652344,132.0,135.42857142857142,-2.4492935982947064e-16,1.0
2022-12-05,45.437057,49.572422,60.4001,56.1,74.0,9.2,199.3,1020.3,4.8,0.0,144.7,125.0,Unhealthy for Sensitive Groups,2022,12,5,Monday,Winter,0,50.271873,46.388264,46.324417,55.097637,49.866688,137.0,128.0,47.75836944580078,49.26982552664621,131.0,135.0,-2.4492935982947064e-16,1.0
2022-12-06,45.04675,49.189434,59.440422,55.3,72.1,6.9,173.1,1018.6,4.2,0.0,149.4,125.0,Unhealthy for Sensitive Groups,2022,12,6,Tuesday,Winter,0,45.437057,47.566177,51.57264,49.572422,55.40882,125.0,141.0,46.91856002807617,48.33755547659738,129.0,132.71428571428572,-2.4492935982947064e-16,1.0
2022-12-07,48.436417,51.890495,61.026524,54.9,73.9,13.9,175.3,1017.7,4.3,0.0,155.5,133.0,Unhealthy for Sensitive Groups,2022,12,7,Wednesday,Winter,0,45.04675,50.271873,54.47881,49.189434,60.33108,125.0,148.0,46.306741078694664,47.474356515066965,127.66666666666667,130.57142857142858,-2.4492935982947064e-16,1.0
2022-12-08,49.622143,53.140476,62.68802,55.3,71.6,8.1,198.8,1019.2,4.6,0.0,154.0,136.0,Unhealthy for Sensitive Groups,2022,12,8,Thursday,Winter,0,48.436417,45.437057,49.173958,51.890495,53.918056,133.0,135.0,47.701769510904946,47.53838293892996,131.33333333333334,130.71428571428572,-2.4492935982947064e-16,1.0
2022-12-09,49.689877,56.023563,75.514465,55.2,72.5,9.2,204.3,1018.6,4.4,0.0,158.1,136.0,Unhealthy for Sensitive Groups,2022,12,9,Friday,Winter,0,49.622143,45.04675,46.388264,53.140476,50.402153,136.0,128.0,49.24947865804037,48.010041918073384,135.0,131.85714285714286,-2.4492935982947064e-16,1.0
2022-12-10,53.96882,58.012432,68.40799,54.6,73.6,6.9,192.7,1018.7,4.0,0.0,169.0,146.0,Unhealthy for Sensitive Groups,2022,12,10,Saturday,Winter,1,49.689877,48.436417,47.566177,56.023563,51.256855,136.0,131.0,51.09361267089844,48.92470496041434,139.33333333333334,134.0,-2.4492935982947064e-16,1.0
2022-12-11,55.530952,62.060413,78.451515,54.9,69.6,10.3,230.3,1017.8,4.1,0.0,171.5,151.0,Unhealthy,2022,12,11,Sunday,Winter,0,53.96882,49.622143,50.271873,58.012432,55.097637,146.0,137.0,53.06321589152018,49.67600195748465,144.33333333333334,136.0,-2.4492935982947064e-16,1.0
2022-12-12,61.219162,67.52082,78.52627,54.6,70.1,6.9,161.5,1016.9,3.9,0.0,174.4,154.0,Unhealthy,2022,12,12,Monday,Winter,0,55.530952,49.689877,45.437057,62.060413,49.572422,151.0,125.0,56.90631103515625,51.93058831351144,150.33333333333334,140.14285714285714,-2.4492935982947064e-16,1.0
2022-12-13,74.51445,85.36525,130.34723,54.2,72.1,10.3,258.9,1017.5,3.9,0.0,172.8,161.0,Unhealthy,2022,12,13,Tuesday,Winter,0,61.219162,53.96882,45.04675,67.52082,49.189434,154.0,125.0,63.75485483805338,56.140259878976,155.33333333333334,145.28571428571428,-2.4492935982947064e-16,1.0
2022-12-14,66.82921,72.424706,87.416725,53.5,76.1,10.3,204.6,1017.5,3.3,0.0,150.7,157.0,Unhealthy,2022,12,14,Wednesday,Winter,0,74.51445,55.530952,48.436417,85.36525,51.890495,161.0,133.0,67.52094014485677,58.76780155726841,157.33333333333334,148.71428571428572,-2.4492935982947064e-16,1.0
2022-12-15,66.629135,72.48229,86.59927,54.8,73.9,9.2,244.8,1016.5,3.4,0.0,112.5,157.0,Unhealthy,2022,12,15,Thursday,Winter,0,66.82921,61.219162,49.622143,72.424706,53.140476,157.0,136.0,69.32426452636719,61.19737189156668,158.33333333333334,151.71428571428572,-2.4492935982947064e-16,1.0
2022-12-16,66.80877,71.93942,85.74513,55.8,77.2,10.3,185.9,1016.3,3.3,0.0,127.8,157.0,Unhealthy,2022,12,16,Friday,Winter,0,66.629135,74.51445,49.689877,72.48229,56.023563,157.0,136.0,66.75570424397786,63.642927987234934,157.0,154.71428571428572,-2.4492935982947064e-16,1.0
2022-12-17,68.759796,72.79859,85.2888,55.2,76.1,8.1,192.7,1018.7,2.8,0.8,96.3,158.0,Unhealthy,2022,12,17,Saturday,Winter,1,66.80877,66.82921,53.96882,71.93942,58.012432,157.0,146.0,67.39923350016277,65.75592476981026,157.33333333333334,156.42857142857142,-2.4492935982947064e-16,1.0
2022-12-18,69.86444,75.11952,96.83489,55.5,75.2,10.3,263.5,1019.5,3.3,0.0,96.0,158.0,Unhealthy,2022,12,18,Sunday,Winter,0,68.759796,66.629135,55.530952,72.79859,62.060413,158.0,151.0,68.47766876220703,67.8035659790039,157.66666666666666,157.42857142857142,-2.4492935982947064e-16,1.0
2022-12-19,57.413933,62.57687,79.72923,54.5,74.8,10.3,248.2,1017.8,3.9,0.0,96.7,152.0,Unhealthy,2022,12,19,Monday,Winter,0,69.86444,66.80877,61.219162,75.11952,67.52082,158.0,154.0,65.34605662027995,67.2599618094308,156.0,157.14285714285714,-2.4492935982947064e-16,1.0
2022-12-20,52.06542,55.647915,70.49076,53.9,74.2,9.2,174.3,1016.4,4.0,0.0,118.8,142.0,Unhealthy for Sensitive Groups,2022,12,20,Tuesday,Winter,0,57.413933,68.759796,74.51445,62.57687,85.36525,152.0,161.0,59.781263987223305,64.05295726231166,150.66666666666666,154.42857142857142,-2.4492935982947064e-16,1.0
2022-12-21,58.01604,61.08146,72.064514,54.3,77.0,9.2,228.9,1017.2,3.9,0.0,137.5,152.0,Unhealthy,2022,12,21,Wednesday,Winter,0,52.06542,69.86444,66.82921,55.647915,72.424706,142.0,157.0,55.83179728190104,62.79393332345145,148.66666666666666,153.71428571428572,-2.4492935982947064e-16,1.0
2022-12-22,57.47257,60.29882,70.46229,52.5,80.5,9.2,190.8,1016.4,3.3,0.0,164.8,152.0,Unhealthy,2022,12,22,Thursday,Winter,0,58.01604,57.413933,66.629135,61.08146,72.48229,152.0,157.0,55.85134251912435,61.4858523777553,148.66666666666666,153.0,-2.4492935982947064e-16,1.0
2022-12-23,54.52722,59.435276,72.92792,52.3,72.7,6.9,241.6,1016.8,3.9,0.0,162.3,148.0,Unhealthy for Sensitive Groups,2022,12,23,Friday,Winter,0,57.47257,52.06542,66.80877,60.29882,71.93942,152.0,157.0,56.67194366455078,59.73134558541434,150.66666666666666,151.71428571428572,-2.4492935982947064e-16,1.0
2022-12-24,65.25604,69.41486,79.19014,52.4,68.2,6.9,172.3,1017.8,3.7,0.0,145.0,156.0,Unhealthy,2022,12,24,Saturday,Winter,1,54.52722,58.01604,68.759796,59.435276,72.79859,148.0,158.0,59.08527755737305,59.230809347970144,152.0,151.42857142857142,-2.4492935982947064e-16,1.0
2022-12-25,61.226814,68.00148,88.48084,51.8,64.6,9.2,264.1,1018.3,4.0,0.0,175.6,154.0,Unhealthy,2022,12,25,Sunday,Winter,0,65.25604,57.47257,69.86444,69.41486,75.11952,156.0,158.0,60.336692810058594,57.9968626839774,152.66666666666666,150.85714285714286,-2.4492935982947064e-16,1.0
2022-12-26,53.97553,60.230946,80.17364,51.8,66.9,8.1,220.2,1020.0,4.3,0.0,163.4,146.0,Unhealthy for Sensitive Groups,2022,12,26,Monday,Winter,0,61.226814,54.52722,57.413933,68.00148,62.57687,154.0,152.0,60.1527951558431,57.50566210065569,152.0,150.0,-2.4492935982947064e-16,1.0
2023-01-04,46.225,51.258335,66.14709,49.6,72.4,10.3,206.2,1022.5,3.4,0.0,140.2,127.0,Unhealthy for Sensitive Groups,2023,1,4,Wednesday,Winter,0,52.8375,63.165943,56.244236,57.1875,61.450485,144.0,151.0,52.354740142822266,62.549099513462615,141.0,151.0,0.49999999999999994,0.8660254037844387
2023-01-05,42.458332,48.670834,67.161736,49.4,66.8,9.2,162.8,1024.2,3.9,0.0,160.3,118.0,Unhealthy for Sensitive Groups,2023,1,5,Thursday,Winter,0,46.225,58.00172,73.67924,51.258335,78.0609,127.0,160.0,47.17361068725586,58.08897018432617,129.66666666666666,145.0,0.49999999999999994,0.8660254037844387
2023-01-06,66.65,80.32083,110.73394,50.7,62.1,9.2,120.2,1025.1,3.7,0.0,176.5,157.0,Unhealthy,2023,1,6,Friday,Winter,0,42.458332,52.8375,75.60413,48.670834,79.65779,118.0,161.0,51.777777353922524,56.80980845860073,134.0,144.42857142857142,0.49999999999999994,0.8660254037844387
2023-01-07,67.30417,85.958336,154.75368,51.6,56.0,12.8,265.9,1023.4,4.4,0.0,188.0,157.0,Unhealthy,2023,1,7,Saturday,Winter,1,66.65,46.225,68.33016,80.32083,72.78022,157.0,158.0,58.80416742960612,56.66323798043387,144.0,144.28571428571428,0.49999999999999994,0.8660254037844387
2023-01-08,53.3875,64.23333,91.49361,51.7,52.6,8.1,106.8,1022.2,4.4,0.0,188.3,145.0,Unhealthy for Sensitive Groups,2023,1,8,Sunday,Winter,0,67.30417,42.458332,63.165943,85.958336,67.58265,157.0,155.0,62.44722366333008,55.266317640032085,153.0,142.85714285714286,0.49999999999999994,0.8660254037844387
2023-01-09,47.8375,61.779167,92.11627,52.2,53.6,8.1,159.8,1022.9,4.6,0.0,187.8,131.0,Unhealthy for Sensitive Groups,2023,1,9,Monday,Winter,0,53.3875,66.65,58.00172,64.23333,62.385075,145.0,152.0,56.17639032999674,53.814286368233816,144.33333333333334,139.85714285714286,0.49999999999999994,0.8660254037844387
2023-01-10,59.970833,84.775,143.8199,52.5,58.1,8.1,143.3,1020.3,4.3,0.0,183.7,153.0,Unhealthy,2023,1,10,Tuesday,Winter,0,47.8375,67.30417,52.8375,61.779167,57.1875,131.0,144.0,53.7319450378418,54.83333369663784,143.0,141.14285714285714,0.49999999999999994,0.8660254037844387
2023-01-11,58.008335,79.7375,131.25943,51.4,62.1,13.9,180.6,1017.9,4.4,0.0,185.6,152.0,Unhealthy,2023,1,11,Wednesday,Winter,0,59.970833,53.3875,46.225,84.775,51.258335,153.0,127.0,55.272223154703774,56.51666750226702,145.33333333333334,144.71428571428572,0.49999999999999994,0.8660254037844387
2023-01-12,52.3625,69.70417,106.23391,51.6,64.2,11.4,188.6,1016.0,4.3,0.0,183.2,143.0,Unhealthy for Sensitive Groups,2023,1,12,Thursday,Winter,0,58.008335,47.8375,42.458332,79.7375,48.670834,152.0,118.0,56.780555725097656,57.93154852730887,149.33333333333334,148.28571428571428,0.49999999999999994,0.8660254037844387
